lat_cluster,lon_cluster,temperature_avg_min,temperature_avg_max,temperature_avg_mean,humidity_min,humidity_max,humidity_mean,temperature_max_max,temperature_min_min
65.6,94.7,-1.985,-1.985,-1.985,80,80,80.0,2.45,-6.42
65.9,-114.5,14.78,14.78,14.78,42,42,42.0,18.56,11.0
65.9,136.9,10.28,10.28,10.28,28,28,28.0,13.93,6.63
66.0,-167.2,11.84,11.84,11.84,12,12,12.0,16.65,7.03
66.4,105.7,13.81,13.81,13.81,86,86,86.0,17.0,10.62
66.4,146.0,26.97,26.97,26.97,91,91,91.0,31.13,22.81
66.5,147.6,14.5,14.5,14.5,64,64,64.0,19.87,9.13
66.6,-99.7,35.27,35.27,35.27,56,56,56.0,39.9,30.64
66.8,-147.6,27.9,27.9,27.9,49,49,49.0,33.94,21.86
66.8,-88.7,24.73,24.73,24.73,92,92,92.0,26.97,22.49
66.9,-21.7,9.645,9.645,9.645,67,67,67.0,13.86,5.43
66.9,-13.8,0.8599999999999999,0.8599999999999999,0.8599999999999999,70,70,70.0,6.14,-4.42
66.9,92.1,28.075,28.075,28.075,92,92,92.0,33.08,23.07
67.0,-67.9,6.154999999999999,6.154999999999999,6.154999999999999,17,17,17.0,12.7,-0.39
67.0,-14.2,-10.77,-10.77,-10.77,15,15,15.0,-5.0,-16.54
67.1,-170.8,26.015,26.015,26.015,95,95,95.0,31.73,20.3
67.3,-104.4,-0.91,-0.91,-0.91,22,22,22.0,6.68,-8.5
67.3,142.6,24.835,24.835,24.835,96,96,96.0,28.2,21.47
67.5,124.5,39.925,39.925,39.925,44,44,44.0,46.38,33.47
67.5,137.9,3.075,3.075,3.075,45,45,45.0,6.83,-0.68
67.6,-121.8,27.86,27.86,27.86,55,55,55.0,31.54,24.18
67.6,-38.2,12.62,12.62,12.62,70,70,70.0,17.26,7.98
67.7,-60.4,15.555,15.555,15.555,75,75,75.0,19.94,11.17
68.0,-110.2,17.12,17.12,17.12,37,37,37.0,20.6,13.64
68.0,165.0,13.195,13.195,13.195,35,35,35.0,15.26,11.13
68.1,-54.9,14.7,14.7,14.7,90,90,90.0,19.11,10.29
68.2,-150.5,18.1,18.1,18.1,22,22,22.0,19.75,16.45
68.2,-79.8,14.075,14.075,14.075,60,60,60.0,18.35,9.8
68.2,141.9,28.95,28.95,28.95,10,10,10.0,34.87,23.03
68.3,-52.5,-6.220000000000001,-6.220000000000001,-6.220000000000001,59,59,59.0,-1.22,-11.22
68.3,130.1,-8.225000000000001,-8.225000000000001,-8.225000000000001,66,66,66.0,-5.73,-10.72
68.4,174.6,7.494999999999999,7.494999999999999,7.494999999999999,77,77,77.0,12.11,2.88
68.5,63.8,-5.375,-5.375,-5.375,40,40,40.0,0.38,-11.13
68.6,13.3,22.74,22.74,22.74,55,55,55.0,27.28,18.2
68.6,45.8,11.42,11.42,11.42,34,34,34.0,15.43,7.41
68.6,65.5,-8.25,-8.25,-8.25,98,98,98.0,-4.7,-11.8
68.7,43.2,23.575,23.575,23.575,78,78,78.0,28.02,19.13
68.7,83.5,30.435,30.435,30.435,58,58,58.0,36.94,23.93
68.8,-23.5,36.77,36.77,36.77,42,42,42.0,42.51,31.03
68.8,-6.2,40.07,40.07,40.07,46,46,46.0,47.36,32.78
68.9,-108.8,2.86,2.86,2.86,39,39,39.0,7.22,-1.5
68.9,128.8,18.74,18.74,18.74,34,34,34.0,24.94,12.54
69.0,-178.4,40.855,40.855,40.855,44,44,44.0,48.14,33.57
69.0,-89.4,17.625,17.625,17.625,69,69,69.0,24.0,11.25
69.1,-123.0,43.115,43.115,43.115,100,100,100.0,46.2,40.03
69.1,129.1,35.165,35.165,35.165,25,25,25.0,38.52,31.81
69.2,35.7,29.045,29.045,29.045,16,16,16.0,33.16,24.93
69.2,170.8,-3.455,-3.455,-3.455,70,70,70.0,0.66,-7.57
69.6,70.2,23.485,23.485,23.485,47,47,47.0,28.91,18.06
69.6,140.8,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,58,58,58.0,2.46,-3.26
69.7,30.1,-12.04,-12.04,-12.04,39,39,39.0,-7.25,-16.83
69.9,60.3,10.355,10.355,10.355,83,83,83.0,15.38,5.33
70.0,-143.4,19.575,19.575,19.575,80,80,80.0,24.22,14.93
70.1,-56.7,23.57,23.57,23.57,71,71,71.0,27.0,20.14
70.1,157.4,0.665,0.665,0.665,80,80,80.0,5.24,-3.91
70.2,86.5,-6.140000000000001,-6.140000000000001,-6.140000000000001,20,20,20.0,-4.13,-8.15
70.2,147.2,31.625,31.625,31.625,79,79,79.0,36.84,26.41
70.3,-18.4,35.715,35.715,35.715,59,59,59.0,40.5,30.93
70.3,83.5,32.925,32.925,32.925,25,25,25.0,35.85,30.0
70.4,-175.7,9.88,9.88,9.88,14,14,14.0,13.91,5.85
70.4,-139.1,21.07,21.07,21.07,77,77,77.0,24.86,17.28
70.5,113.3,23.5,23.5,23.5,48,48,48.0,26.81,20.19
70.6,-150.2,43.675,43.675,43.675,59,59,59.0,47.8,39.55
70.6,74.3,40.83,40.83,40.83,48,48,48.0,42.55,39.11
70.6,173.0,32.52,32.52,32.52,19,19,19.0,35.85,29.19
70.7,-99.5,-12.355,-12.355,-12.355,33,33,33.0,-8.46,-16.25
70.7,86.8,-15.240000000000002,-15.240000000000002,-15.240000000000002,96,96,96.0,-8.22,-22.26
71.0,-126.2,28.12,28.12,28.12,88,88,88.0,35.3,20.94
71.0,88.6,-10.375,-10.375,-10.375,41,41,41.0,-8.95,-11.8
71.2,30.2,6.82,6.82,6.82,78,78,78.0,10.35,3.29
71.4,23.1,22.985,22.985,22.985,45,45,45.0,26.99,18.98
71.4,149.9,39.25,39.25,39.25,77,77,77.0,44.99,33.51
71.5,-153.0,1.525,1.525,1.525,52,52,52.0,7.45,-4.4
71.5,91.9,-7.37,-7.37,-7.37,42,42,42.0,-3.09,-11.65
71.6,155.4,-13.27,-13.27,-13.27,14,14,14.0,-9.51,-17.03
71.7,-103.1,26.81,26.81,26.81,92,92,92.0,31.84,21.78
71.7,-86.2,20.33,20.33,20.33,61,61,61.0,26.62,14.04
72.0,-103.8,-5.5200000000000005,-5.5200000000000005,-5.5200000000000005,16,16,16.0,-0.99,-10.05
72.1,-165.2,40.73,40.73,40.73,56,56,56.0,43.21,38.25
72.1,-33.2,27.795,27.795,27.795,97,97,97.0,33.77,21.82
72.1,125.6,-11.56,-11.56,-11.56,95,95,95.0,-6.85,-16.27
72.3,-165.0,-9.635,-9.635,-9.635,16,16,16.0,-4.99,-14.28
72.4,-136.0,41.44,41.44,41.44,56,56,56.0,46.58,36.3
72.5,-21.9,-8.185,-8.185,-8.185,45,45,45.0,-1.86,-14.51
72.5,134.1,7.265,7.265,7.265,57,57,57.0,10.85,3.68
72.7,102.1,-10.22,-10.22,-10.22,97,97,97.0,-6.48,-13.96
72.8,149.1,27.625,27.625,27.625,99,99,99.0,31.7,23.55
73.0,57.4,-1.1749999999999998,-1.1749999999999998,-1.1749999999999998,34,34,34.0,-0.01,-2.34
73.1,-29.2,9.725,9.725,9.725,52,52,52.0,14.23,5.22
73.1,-10.9,5.99,5.99,5.99,95,95,95.0,8.44,3.54
73.1,108.4,38.705,38.705,38.705,19,19,19.0,45.81,31.6
73.3,137.7,20.285,20.285,20.285,64,64,64.0,23.87,16.7
73.5,-115.2,23.445,23.445,23.445,90,90,90.0,25.58,21.31
73.5,32.7,6.38,6.38,6.38,22,22,22.0,7.77,4.99
73.5,73.1,11.1,11.1,11.1,89,89,89.0,16.42,5.78
73.6,-27.5,-7.965,-7.965,-7.965,17,17,17.0,-4.18,-11.75
73.7,-126.8,0.8300000000000001,0.8300000000000001,0.8300000000000001,15,15,15.0,6.84,-5.18
73.7,53.4,21.555,21.555,21.555,82,82,82.0,24.87,18.24
73.7,176.9,-4.255,-4.255,-4.255,72,72,72.0,1.94,-10.45
73.9,-103.2,37.195,37.195,37.195,21,21,21.0,39.56,34.83
74.0,90.9,3.365,3.365,3.365,39,39,39.0,7.17,-0.44
74.4,-132.2,32.995,32.995,32.995,85,85,85.0,39.73,26.26
74.4,-95.7,6.640000000000001,6.640000000000001,6.640000000000001,79,79,79.0,11.8,1.48
74.6,-175.4,36.325,36.325,36.325,16,16,16.0,42.99,29.66
74.7,-65.0,12.36,12.36,12.36,15,15,15.0,15.27,9.45
74.8,-146.2,26.56,26.56,26.56,25,25,25.0,31.25,21.87
74.8,-49.1,23.665,23.665,23.665,79,79,79.0,28.37,18.96
74.9,-44.1,39.265,39.265,39.265,25,25,25.0,45.65,32.88
75.0,-15.6,12.41,12.41,12.41,30,30,30.0,16.66,8.16
75.1,-135.7,0.1799999999999999,0.1799999999999999,0.1799999999999999,26,26,26.0,4.14,-3.78
75.1,-116.5,29.185,29.185,29.185,74,74,74.0,33.64,24.73
75.1,32.4,6.84,6.84,6.84,19,19,19.0,8.53,5.15
75.1,111.8,2.75,2.75,2.75,65,65,65.0,7.36,-1.86
75.2,9.4,-1.5299999999999998,-1.5299999999999998,-1.5299999999999998,30,30,30.0,1.96,-5.02
75.2,102.4,22.585,22.585,22.585,98,98,98.0,24.42,20.75
75.5,-56.8,-4.925000000000001,-4.925000000000001,-4.925000000000001,35,35,35.0,0.95,-10.8
75.5,40.8,31.775,31.775,31.775,37,37,37.0,38.91,24.64
75.5,117.3,42.22,42.22,42.22,35,35,35.0,47.25,37.19
75.6,-31.6,42.46,42.46,42.46,64,64,64.0,47.61,37.31
75.8,-75.5,-13.885000000000002,-13.885000000000002,-13.885000000000002,69,69,69.0,-9.81,-17.96
75.9,-62.2,38.6,38.6,38.6,71,71,71.0,41.59,35.61
76.0,135.3,37.275,37.275,37.275,30,30,30.0,41.89,32.66
76.0,173.8,32.230000000000004,32.230000000000004,32.230000000000004,65,65,65.0,34.03,30.43
76.2,-123.4,34.175,34.175,34.175,87,87,87.0,38.54,29.81
76.3,-99.3,16.04,16.04,16.04,48,48,48.0,20.4,11.68
76.3,160.8,22.15,22.15,22.15,64,64,64.0,25.87,18.43
76.4,-158.5,9.13,9.13,9.13,27,27,27.0,14.48,3.78
76.4,-77.0,5.59,5.59,5.59,95,95,95.0,8.67,2.51
76.4,42.5,-12.86,-12.86,-12.86,13,13,13.0,-8.19,-17.53
76.5,-15.9,-14.495,-14.495,-14.495,86,86,86.0,-11.48,-17.51
76.5,61.7,23.27,23.27,23.27,95,95,95.0,26.05,20.49
76.5,135.8,19.285,19.285,19.285,99,99,99.0,22.23,16.34
76.6,-92.2,2.75,2.75,2.75,34,34,34.0,6.06,-0.56
76.6,138.0,31.25,31.25,31.25,66,66,66.0,32.75,29.75
76.7,164.2,28.020000000000003,28.020000000000003,28.020000000000003,20,20,20.0,32.03,24.01
77.0,-83.3,-4.48,-4.48,-4.48,57,57,57.0,-0.65,-8.31
77.0,-16.7,-13.725,-13.725,-13.725,78,78,78.0,-7.13,-20.32
77.1,-52.0,0.6550000000000002,0.6550000000000002,0.6550000000000002,49,49,49.0,4.23,-2.92
77.2,-125.5,37.23,37.23,37.23,75,75,75.0,42.07,32.39
77.2,-117.2,37.82,37.82,37.82,67,67,67.0,42.0,33.64
77.6,131.2,-3.3550000000000004,-3.3550000000000004,-3.3550000000000004,80,80,80.0,2.34,-9.05
77.7,140.5,4.76,4.76,4.76,26,26,26.0,10.07,-0.55
77.8,60.9,3.92,3.92,3.92,62,62,62.0,9.0,-1.16
77.9,24.1,12.6,12.6,12.6,98,98,98.0,17.42,7.78
78.0,-45.9,1.905,1.905,1.905,11,11,11.0,8.4,-4.59
78.1,59.5,40.26,40.26,40.26,45,45,45.0,44.97,35.55
78.3,-174.8,6.755,6.755,6.755,26,26,26.0,8.99,4.52
78.3,126.1,4.24,4.24,4.24,40,40,40.0,5.96,2.52
78.4,-131.6,8.5,8.5,8.5,96,96,96.0,12.69,4.31
78.5,-162.4,22.965,22.965,22.965,17,17,17.0,27.05,18.88
78.5,4.3,42.94,42.94,42.94,20,20,20.0,46.39,39.49
78.6,-3.7,20.06,20.06,20.06,71,71,71.0,23.28,16.84
78.7,-26.7,-5.244999999999999,-5.244999999999999,-5.244999999999999,53,53,53.0,-0.54,-9.95
78.7,30.6,37.07,37.07,37.07,85,85,85.0,40.71,33.43
78.8,-154.2,41.235,41.235,41.235,50,50,50.0,44.72,37.75
78.8,100.1,21.885,21.885,21.885,37,37,37.0,24.87,18.9
78.9,-18.6,22.395,22.395,22.395,88,88,88.0,25.93,18.86
78.9,143.1,33.83,33.83,33.83,19,19,19.0,40.19,27.47
78.9,157.0,19.645,19.645,19.645,97,97,97.0,23.84,15.45
79.2,-81.6,18.21,18.21,18.21,100,100,100.0,21.47,14.95
79.2,169.0,15.55,15.55,15.55,15,15,15.0,20.1,11.0
79.2,177.1,5.03,5.03,5.03,88,88,88.0,11.66,-1.6
79.3,20.9,13.11,13.11,13.11,54,54,54.0,16.99,9.23
79.3,26.3,27.895,27.895,27.895,88,88,88.0,33.0,22.79
79.3,40.7,7.1,7.1,7.1,93,93,93.0,14.35,-0.15
79.5,8.2,22.655,22.655,22.655,29,29,29.0,26.97,18.34
79.6,-97.8,21.27,21.27,21.27,48,48,48.0,24.82,17.72
79.8,-129.5,38.155,38.155,38.155,19,19,19.0,43.83,32.48
79.9,25.4,2.245,2.245,2.245,96,96,96.0,7.11,-2.62
80.0,-26.0,8.15,8.15,8.15,58,58,58.0,14.79,1.51
80.1,-74.0,38.815,38.815,38.815,65,65,65.0,40.99,36.64
80.3,130.8,41.575,41.575,41.575,10,10,10.0,44.27,38.88
80.5,-68.2,16.14,16.14,16.14,11,11,11.0,20.83,11.45
80.7,6.4,30.09,30.09,30.09,55,55,55.0,35.87,24.31
80.8,-118.2,27.735,27.735,27.735,41,41,41.0,34.08,21.39
80.8,-99.6,16.075,16.075,16.075,58,58,58.0,20.18,11.97
80.8,-76.6,-0.71,-0.71,-0.71,83,83,83.0,3.01,-4.43
80.8,-6.8,-8.215,-8.215,-8.215,32,32,32.0,-6.03,-10.4
80.8,97.7,9.405,9.405,9.405,67,67,67.0,14.51,4.3
81.2,-96.0,24.185,24.185,24.185,65,65,65.0,31.65,16.72
81.2,15.0,-14.355,-14.355,-14.355,12,12,12.0,-9.71,-19.0
81.3,-178.9,2.885,2.885,2.885,15,15,15.0,5.19,0.58
81.3,-172.7,-6.140000000000001,-6.140000000000001,-6.140000000000001,78,78,78.0,-1.3,-10.98
81.4,-32.5,6.495,6.495,6.495,17,17,17.0,11.06,1.93
81.6,-82.8,17.285,17.285,17.285,42,42,42.0,21.32,13.25
81.6,5.9,38.91,38.91,38.91,19,19,19.0,43.33,34.49
81.8,32.4,35.275000000000006,35.275000000000006,35.275000000000006,58,58,58.0,37.77,32.78
82.0,-33.4,40.010000000000005,40.010000000000005,40.010000000000005,41,41,41.0,45.2,34.82
82.0,65.6,6.205,6.205,6.205,48,48,48.0,8.63,3.78
82.1,-52.2,-8.37,-8.37,-8.37,15,15,15.0,-5.31,-11.43
82.1,-36.2,37.955,37.955,37.955,68,68,68.0,39.9,36.01
82.2,-120.5,3.96,3.96,3.96,36,36,36.0,6.19,1.73
82.2,-60.3,29.9,29.9,29.9,51,51,51.0,36.04,23.76
82.2,-30.7,37.47,37.47,37.47,75,75,75.0,42.47,32.47
82.3,101.9,20.785,20.785,20.785,92,92,92.0,24.23,17.34
82.3,116.0,25.46,25.46,25.46,44,44,44.0,31.27,19.65
82.4,30.1,35.185,35.185,35.185,27,27,27.0,38.88,31.49
82.5,-152.3,-7.300000000000001,-7.300000000000001,-7.300000000000001,21,21,21.0,-1.54,-13.06
82.6,126.8,-12.395,-12.395,-12.395,100,100,100.0,-10.26,-14.53
82.7,-141.8,18.985,18.985,18.985,96,96,96.0,24.24,13.73
82.7,3.6,15.085,15.085,15.085,48,48,48.0,20.05,10.12
83.0,-54.4,24.05,24.05,24.05,67,67,67.0,29.54,18.56
83.0,-34.7,34.175,34.175,34.175,83,83,83.0,36.23,32.12
83.2,-153.0,27.660000000000004,27.660000000000004,27.660000000000004,17,17,17.0,32.45,22.87
83.2,-96.6,20.395,20.395,20.395,69,69,69.0,24.77,16.02
83.5,-48.5,17.369999999999997,17.369999999999997,17.369999999999997,29,29,29.0,22.24,12.5
83.6,54.7,-1.6,-1.6,-1.6,91,91,91.0,2.91,-6.11
83.7,-122.3,7.725,7.725,7.725,84,84,84.0,12.14,3.31
83.8,-74.7,-9.635,-9.635,-9.635,39,39,39.0,-6.48,-12.79
83.8,174.9,17.695,17.695,17.695,13,13,13.0,22.81,12.58
83.9,-173.7,-16.065,-16.065,-16.065,53,53,53.0,-12.17,-19.96
83.9,-41.4,24.97,24.97,24.97,91,91,91.0,30.63,19.31
83.9,51.0,30.590000000000003,30.590000000000003,30.590000000000003,12,12,12.0,33.81,27.37
84.3,-40.0,-12.77,-12.77,-12.77,54,54,54.0,-8.36,-17.18
84.4,-136.0,30.7,30.7,30.7,93,93,93.0,36.76,24.64
84.4,-76.6,0.655,0.655,0.655,28,28,28.0,4.0,-2.69
84.4,139.8,28.565,28.565,28.565,12,12,12.0,33.82,23.31
84.5,145.5,-6.050000000000001,-6.050000000000001,-6.050000000000001,19,19,19.0,-0.14,-11.96
84.6,-95.3,2.24,2.24,2.24,10,10,10.0,5.89,-1.41
84.8,-174.6,-1.48,-1.48,-1.48,91,91,91.0,3.87,-6.83
84.9,164.2,24.03,24.03,24.03,70,70,70.0,29.15,18.91
85.0,-176.0,40.82,40.82,40.82,40,40,40.0,43.1,38.54
85.1,-106.4,21.225,21.225,21.225,51,51,51.0,25.07,17.38
85.8,-135.2,8.175,8.175,8.175,24,24,24.0,12.39,3.96
85.8,-62.4,-13.579999999999998,-13.579999999999998,-13.579999999999998,33,33,33.0,-10.83,-16.33
85.9,-163.9,34.025,34.025,34.025,56,56,56.0,40.36,27.69
85.9,-27.7,42.705,42.705,42.705,13,13,13.0,47.47,37.94
86.0,28.9,34.33,34.33,34.33,87,87,87.0,41.52,27.14
86.3,144.7,30.380000000000003,30.380000000000003,30.380000000000003,69,69,69.0,35.13,25.63
86.6,146.0,23.32,23.32,23.32,67,67,67.0,26.38,20.26
86.7,60.4,-5.88,-5.88,-5.88,95,95,95.0,-1.82,-9.94
86.9,-18.6,-3.335,-3.335,-3.335,15,15,15.0,0.27,-6.94
86.9,41.0,5.685,5.685,5.685,28,28,28.0,10.04,1.33
87.0,-77.1,16.62,16.62,16.62,65,65,65.0,20.94,12.3
87.1,98.8,25.985,25.985,25.985,11,11,11.0,30.69,21.28
87.3,-45.0,35.875,35.875,35.875,85,85,85.0,40.3,31.45
87.4,-73.5,4.800000000000001,4.800000000000001,4.800000000000001,76,76,76.0,8.48,1.12
87.4,53.7,-6.045,-6.045,-6.045,63,63,63.0,-3.24,-8.85
87.5,16.2,-12.885,-12.885,-12.885,49,49,49.0,-8.96,-16.81
87.6,13.2,-9.84,-9.84,-9.84,86,86,86.0,-4.17,-15.51
87.7,33.0,15.105,15.105,15.105,44,44,44.0,21.19,9.02
88.2,151.3,42.15,42.15,42.15,37,37,37.0,46.25,38.05
88.5,-125.0,-3.205,-3.205,-3.205,89,89,89.0,-1.5,-4.91
88.5,30.5,8.765,8.765,8.765,74,74,74.0,14.47,3.06
88.6,-66.9,40.385,40.385,40.385,12,12,12.0,46.3,34.47
88.7,63.9,8.56,8.56,8.56,46,46,46.0,16.11,1.01
88.7,78.2,-8.05,-8.05,-8.05,82,82,82.0,-2.88,-13.22
88.7,134.8,10.925,10.925,10.925,49,49,49.0,13.25,8.6
88.7,144.6,-9.83,-9.83,-9.83,22,22,22.0,-6.16,-13.5
88.8,39.5,6.265,6.265,6.265,45,45,45.0,11.67,0.86
88.8,43.7,27.02,27.02,27.02,83,83,83.0,33.26,20.78
89.3,-85.8,-4.555,-4.555,-4.555,70,70,70.0,0.75,-9.86
89.4,-133.8,7.795,7.795,7.795,19,19,19.0,14.92,0.67
89.4,6.5,12.745,12.745,12.745,15,15,15.0,16.91,8.58
89.4,125.3,27.575,27.575,27.575,33,33,33.0,34.57,20.58
89.4,128.1,17.35,17.35,17.35,66,66,66.0,21.39,13.31
89.5,31.0,28.840000000000003,28.840000000000003,28.840000000000003,27,27,27.0,36.49,21.19
89.6,-101.1,21.135,21.135,21.135,19,19,19.0,25.67,16.6
89.6,-63.8,7.66,7.66,7.66,79,79,79.0,9.88,5.44
89.6,20.9,12.02,12.02,12.02,78,78,78.0,18.86,5.18
89.6,170.6,-13.43,-13.43,-13.43,77,77,77.0,-8.64,-18.22
89.7,-13.9,37.495000000000005,37.495000000000005,37.495000000000005,68,68,68.0,43.1,31.89
89.8,-91.7,-7.475,-7.475,-7.475,84,84,84.0,-2.58,-12.37
89.8,-22.2,-11.345,-11.345,-11.345,52,52,52.0,-6.88,-15.81
89.9,71.2,15.28,15.28,15.28,98,98,98.0,21.76,8.8
90.0,-66.5,-13.2,-13.2,-13.2,51,51,51.0,-6.89,-19.51
